sample_id,seeker_id,dialogue_id,split,relationship_label,gold_action,relationship_source,confidence,rationale,is_synthetic,intensity,ltp_signal,sti_signal,original_context,modified_context
613/13/174475,14,613,train,Conflict,Prioritize_STI,weak_rule,0.582,opposing genres (sim=0.21),False,0,Thriller:0.35; Horror:0.18; Drama:0.12,Comedy:0.65; Sci-Fi:0.25; Crime:0.05,"Seeker: yes i like him a lot. Step Brothers  (2008) makes me laugh so much | Recommender: That's a good one. | Seeker: ok, i havent seen that one yet | Seeker: who else is in it?",
613/17/100614,14,613,train,Conflict,Prioritize_STI,weak_rule,0.565,opposing genres (sim=0.23),False,0,Thriller:0.35; Horror:0.18; Drama:0.12,Comedy:0.53; Sci-Fi:0.33; Crime:0.07,"Recommender: Anchorman was good too. | Recommender: Get Hard (2015) also starred Kevin Hart | Seeker: Yeah I like @anchorman too. I didn't like it the first time, but it grew on me | Seeker: ok I like Kevin Hart so I will check on that one",
614/4/104180,18,614,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Drama:0.39; Crime:0.14; Thriller:0.14,,Seeker: HI. | Recommender: Hi can I help you find a good movie | Recommender: what are your interests | Seeker: What was your favorite movie in recent years?,
614/4/78340,18,614,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Drama:0.39; Crime:0.14; Thriller:0.14,,Seeker: HI. | Recommender: Hi can I help you find a good movie | Recommender: what are your interests | Seeker: What was your favorite movie in recent years?,
614/9/199680,18,614,train,Consistent,Fuse,weak_rule,0.848,aligned genres (sim=0.70),False,0,Drama:0.39; Crime:0.14; Thriller:0.14,Drama:0.22; Action:0.17; Horror:0.17,Recommender: what are your favoritegenres so I can help you find something | Seeker: I didn't see La La Land  (2016) . I might check it out. | Seeker: I like Sci Fi and action/drama | Seeker: horror/thriller can be good sometimes.,
614/9/78807,18,614,train,Consistent,Fuse,weak_rule,0.848,aligned genres (sim=0.70),False,0,Drama:0.39; Crime:0.14; Thriller:0.14,Drama:0.22; Action:0.17; Horror:0.17,Recommender: what are your favoritegenres so I can help you find something | Seeker: I didn't see La La Land  (2016) . I might check it out. | Seeker: I like Sci Fi and action/drama | Seeker: horror/thriller can be good sometimes.,
614/12/90950,18,614,train,Consistent,Fuse,weak_rule,0.794,aligned genres (sim=0.59),False,0,Drama:0.39; Crime:0.14; Thriller:0.14,Sci-Fi:0.25; Drama:0.19; Action:0.17,Seeker: horror/thriller can be good sometimes. | Recommender: have you ever seen The Stepfather  (1987) or Paparazzi  (2004) Those are both good drama and thriller types | Seeker: The best movie in recent years was Arrival  (2016) | Seeker: I don't think I've seen either of those.,
625/2/128905,34,625,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:0.50; Horror:0.50,Recommender: hey! Can I help you find a movie based on your favorite genre or actors | Seeker: what's a movie I can watch that is action/horror based?,
625/2/87867,34,625,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Action:0.50; Horror:0.50,Recommender: hey! Can I help you find a movie based on your favorite genre or actors | Seeker: what's a movie I can watch that is action/horror based?,
625/5/103896,34,625,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:0.67; Action:0.33,"Seeker: what's a movie I can watch that is action/horror based? | Recommender: how about From Dusk till Dawn (1996) or The Devil's Rejects (2005) | Recommender: those are both horror and action based | Seeker: Yeah, I have seen both of those, The Devil's Rejects (2005) is from rob zombie right? he made another, right?",
625/6/189887,34,625,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:0.67; Action:0.33,"Recommender: how about From Dusk till Dawn (1996) or The Devil's Rejects (2005) | Recommender: those are both horror and action based | Seeker: Yeah, I have seen both of those, The Devil's Rejects (2005) is from rob zombie right? he made another, right? | Recommender: yes! and before that was House of 1000 Corpses (2003) also a good one!",
625/9/131209,34,625,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:0.67; Action:0.33,"Recommender: yes! and before that was House of 1000 Corpses (2003) also a good one! | Recommender: You might like Dawn of the Dead  (2004) | Seeker: Has he made any other movies since then? both were great. | Seeker: I just watched Night of the Living Dead (1968) with my niece on halloween, she had never seen it. she's 30",
625/15/156176,34,625,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:0.60; Action:0.20; Sci-Fi:0.20,"Seeker: I am into horror, but also like science fiction movies like Prometheus  (2012) | Seeker: oh, you are right, I saw The Lords of Salem  (2012) too, I think his wife was main character in that one | Recommender: That was pretty good. I am not huge into scifi but I like some of them | Recommender: yep, she usually is in all og his movies.",
628/3/122278,18,628,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.21)",False,0,Drama:0.31; Thriller:0.20; Crime:0.11,Sci-Fi:1.00,"Seeker: Hi. | Recommender: Hello, how are you? | Seeker: Good. You know any good Sci Fi flicks?",
628/3/170376,18,628,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.21)",False,0,Drama:0.31; Thriller:0.20; Crime:0.11,Sci-Fi:1.00,"Seeker: Hi. | Recommender: Hello, how are you? | Seeker: Good. You know any good Sci Fi flicks?",
628/7/101264,18,628,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.21)",False,0,Drama:0.31; Thriller:0.20; Crime:0.11,Sci-Fi:1.00,Recommender: Have you seen Alien: Covenant (2017) or Blade Runner 2049 (2017) ? | Seeker: I saw the first. Is Blade Runner 2049 (2017) out already? | Recommender: It is out in theatres but hasn't gone to video yet.  Hopefully soon! | Seeker: I might go to the theater and see it.,
654/3/147934,37,654,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Sci-Fi:0.67; Adventure:0.17; Drama:0.17,Recommender: HI. | Recommender: What's your taste? | Seeker: My favorite movie is 2001: A Space Odyssey.,
654/5/157190,37,654,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Sci-Fi:0.58; Drama:0.17; Adventure:0.08,Recommender: What's your taste? | Seeker: My favorite movie is 2001: A Space Odyssey. | Recommender: That's great. What about Blade Runner (1982) ? | Seeker: I also really enjoy Barry Lyndon (1975) . I love Bladerunner.,
654/7/187310,37,654,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Sci-Fi:0.58; Drama:0.17; Adventure:0.08,Recommender: That's great. What about Blade Runner (1982) ? | Seeker: I also really enjoy Barry Lyndon (1975) . I love Bladerunner. | Recommender: The best movie in recent years is Arrival  (2016) | Seeker: What is your favorite movie of all time?,
674/2/201476,18,674,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Documentary:0.27; Sci-Fi:0.24; Drama:0.11,,Seeker: Hey there. | Seeker: Any good movies out now?,
674/7/184418,18,674,train,Conflict,Prioritize_STI,weak_rule,0.625,opposing genres (sim=0.16),False,0,Documentary:0.27; Sci-Fi:0.24; Drama:0.11,Action:0.33; Adventure:0.33; Fantasy:0.33,Recommender: Not the 2001 version | Seeker: I might see that. the new one. yeah. | Recommender: It was okay. Not great. What's your favorite movie of the year? | Seeker: Probably Wonder Woman  (2017),
674/13/169419,18,674,train,Conflict,Prioritize_STI,weak_rule,0.64,opposing genres (sim=0.14),False,0,Documentary:0.27; Sci-Fi:0.24; Drama:0.11,Action:0.67; Adventure:0.17; Fantasy:0.17,"Recommender: Yeah, it hasn't been an exceptional year for movies. | Seeker: It was good, but predictable | Seeker: If you like Marvel movies, it's been a decent year. | Recommender: Not a huge comic book movie goer.",
674/19/198619,18,674,train,Conflict,Prioritize_STI,weak_rule,0.64,opposing genres (sim=0.14),False,0,Documentary:0.27; Sci-Fi:0.24; Drama:0.11,Action:0.67; Adventure:0.17; Fantasy:0.17,"Seeker: I still need to see that one. | Recommender: But not my cup of tea. Yeah, it's basically all comic book movies. | Seeker: Even movies you didn't know were comics based turned out that they were. | Recommender: Yeah, the studios want franchises and they are easy to franchise.",
738/9/90766,31,738,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.18)",False,0,Sci-Fi:0.35; Comedy:0.27; Drama:0.15,Action:1.00,Seeker: end of the world | Seeker: type of movies | Seeker: have you seen Geostorm (2017) | Seeker: ?,
738/19/137023,31,738,train,Consistent,Fuse,weak_rule,0.838,aligned genres (sim=0.68),False,0,Sci-Fi:0.35; Comedy:0.27; Drama:0.15,Comedy:0.50; Action:0.26; Thriller:0.10,"Seeker: with* | Recommender: Oh man, havent thought about that one in a while! | Seeker: I live near LA, so those fires made me think of end of the world movies | Seeker: have you seen San Andreas  (2015)",
738/19/134885,31,738,train,Consistent,Fuse,weak_rule,0.838,aligned genres (sim=0.68),False,0,Sci-Fi:0.35; Comedy:0.27; Drama:0.15,Comedy:0.50; Action:0.26; Thriller:0.10,"Seeker: with* | Recommender: Oh man, havent thought about that one in a while! | Seeker: I live near LA, so those fires made me think of end of the world movies | Seeker: have you seen San Andreas  (2015)",
762/1/187028,21,762,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.24)",False,0,Thriller:0.17; Adventure:0.14; Sci-Fi:0.12,Horror:1.00,Seeker: Hello. I'm looking for a good horror movie. Any suggestions?,
762/6/115463,21,762,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.24)",False,0,Thriller:0.17; Adventure:0.14; Sci-Fi:0.12,Horror:1.00,Seeker: Is that the remake from the 80s film? | Recommender: Yes! So good! | Recommender: Better than @Jigsaw | Seeker: The reboot of the Saw franchise?,
762/9/175707,21,762,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.24)",False,0,Thriller:0.17; Adventure:0.14; Sci-Fi:0.12,Horror:1.00,"Seeker: The reboot of the Saw franchise? | Recommender: Yes. I hated it. I like the originals better. Especially Saw  (2004) | Recommender: Have you seen them? | Seeker: I saw the first two, but that's it.",
762/10/203822,21,762,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.24)",False,0,Thriller:0.17; Adventure:0.14; Sci-Fi:0.12,Horror:1.00,"Recommender: Yes. I hated it. I like the originals better. Especially Saw  (2004) | Recommender: Have you seen them? | Seeker: I saw the first two, but that's it. | Recommender: I see. The franchise gets really good after Saw III (2006)",
768/3/162466,46,768,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:1.00,Seeker: Hey!  I am looking for a good movie. | Recommender: Okay. What genre are you a fan of? | Seeker: I like horror movies similar to The Blair Bitch Project (1999),
777/2/97255,46,777,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Horror:0.50; Thriller:0.31; Fantasy:0.09,Comedy:1.00,"Recommender: Hi, what sort of movies do you like? | Seeker: I like comedies and I am looking for something funny and holiday themed!",
777/3/100614,46,777,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Horror:0.50; Thriller:0.31; Fantasy:0.09,Comedy:1.00,"Recommender: Hi, what sort of movies do you like? | Seeker: I like comedies and I am looking for something funny and holiday themed! | Recommender: A good holiday themed movie is Dr. Seuss' How the Grinch Stole Christmas  (2000)",
777/7/95199,46,777,train,Conflict,Prioritize_STI,weak_rule,0.745,opposing genres (sim=0.01),False,0,Horror:0.50; Thriller:0.31; Fantasy:0.09,Comedy:0.94; Crime:0.06,"Recommender: There is also a relatively new Bad Santa 2 (2016) movie out. | Seeker: Oh, those are very good ones!  I liked it quite a bit.  I also liked National Lampoon's Christmas Vacation (1989) | Seeker: Is Bad Santa 2 (2016) as funny as the original - Bad Santa (2003) ? | Recommender: Yes I would say they are both very funny.",
778/1/122278,21,778,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.49),False,0,Horror:0.20; Action:0.18; Fantasy:0.16,Action:1.00,Seeker: Hi. I'm looking for some good action movies,
778/1/188057,21,778,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.49),False,0,Horror:0.20; Action:0.18; Fantasy:0.16,Action:1.00,Seeker: Hi. I'm looking for some good action movies,
778/3/149519,21,778,train,Consistent,Fuse,weak_rule,0.752,aligned genres (sim=0.50),False,0,Horror:0.20; Action:0.18; Fantasy:0.16,Action:0.42; Sci-Fi:0.42; Horror:0.08,"Seeker: Hi. I'm looking for some good action movies | Recommender: You want sci-fi action like Alien: Covenant (2017) or action-hero/adventure like Mission: Impossible  (1996) | Seeker: Both, but I heard Alien: Covenant (2017) wasn't that good",
778/7/175522,21,778,train,Consistent,Fuse,weak_rule,0.752,aligned genres (sim=0.50),False,0,Horror:0.20; Action:0.18; Fantasy:0.16,Action:0.42; Sci-Fi:0.42; Horror:0.08,"Recommender: Hmm.... Did you see Prometheus  (2012) ? | Seeker: Yeah, I liked it okay. | Recommender: Then you'll love Alien: Covenant (2017) they are similar but one deals mroe with the Xenomorphs themselves | Seeker: Sweet!",
778/7/112346,21,778,train,Consistent,Fuse,weak_rule,0.752,aligned genres (sim=0.50),False,0,Horror:0.20; Action:0.18; Fantasy:0.16,Action:0.42; Sci-Fi:0.42; Horror:0.08,"Recommender: Hmm.... Did you see Prometheus  (2012) ? | Seeker: Yeah, I liked it okay. | Recommender: Then you'll love Alien: Covenant (2017) they are similar but one deals mroe with the Xenomorphs themselves | Seeker: Sweet!",
781/2/170119,12,781,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Drama:0.30; Documentary:0.26; Comedy:0.22,,Seeker: Hello! | Recommender: Hello!,
781/10/185171,12,781,train,Consistent,Fuse,weak_rule,0.856,aligned genres (sim=0.71),False,0,Drama:0.30; Documentary:0.26; Comedy:0.22,Documentary:0.75; Comedy:0.12; Drama:0.12,Seeker: Do you like documentaries? | Recommender: Yes. I love murder and history documentaries. | Seeker: You should watch Dear Zachary: A Letter to a Son About His Father (2008) | Recommender: I have actually seen that. It was really sad.,
787/5/99583,49,787,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Comedy:0.50; Documentary:0.22; Horror:0.16,Action:1.00,Recommender: Hey there | Recommender: What are some of the movies you are interested in right now | Recommender: ? | Seeker: I love superhero movies,
787/10/111429,49,787,train,Conflict,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.00),False,0,Comedy:0.50; Documentary:0.22; Horror:0.16,Action:0.67; Adventure:0.17; Sci-Fi:0.17,Seeker: Thats a great one | Seeker: You should watch Thor: Ragnarok (2017) | Seeker: I just recently saw it and it was great | Recommender: Nice I have to check that out,
796/2/184418,49,796,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.32),False,0,Comedy:0.36; Horror:0.16; Drama:0.14,Drama:1.00,Seeker: Hello | Seeker: I love drama movies,
